block,epoch,train_loss,train_task_loss,train_code_loss,train_constraint_loss,train_hard_acc,temperature,next_learning_rate,unclipped_gradient_l2_max,validation_soft_acc,validation_hard_acc,validation_acc_gap,validation_soft_loss,validation_hard_loss,validation_loss_gap,elapsed_seconds
0,11,2.7913149084472657,2.6609221215057373,0.4120705176258087,27.37515575378418,0.28854,0.8413463388162279,0.013520808873176714,0.01828194595873356,0.26725,0.2825,0.015249999999999986,2.755953941345215,2.6966323112487793,0.05932163009643565,832.5626216360251
0,12,2.7856729655456545,2.655483416748047,0.4109759816265106,27.445551563720702,0.28986,0.7940780003595833,0.011346507830157,0.020237049087882042,0.2716,0.2862,0.014600000000000002,2.7483654190063476,2.7004562980651854,0.047909120941162175,908.05936535605
0,13,2.782088787536621,2.6520043907928468,0.41030461959838865,27.508247661743162,0.29129,0.749465281494266,0.009280635378711459,0.02137252688407898,0.27195,0.28615,0.01419999999999999,2.7435332557678223,2.692856127166748,0.050677128601074095,983.8396576510277
0,14,2.776442819442749,2.6464763331604004,0.4092695871448517,27.649094155883787,0.2916,0.7073589847734414,0.00737406015483226,0.022968685254454613,0.27325,0.2886,0.01535000000000003,2.7384428318023684,2.6940189655303954,0.04442386627197292,1059.3002040730207
0,15,2.7750592319488527,2.6451569467926026,0.4088989609146118,27.67754285522461,0.29267,0.6676182949290386,0.005673728368091699,0.024442527443170547,0.2736,0.28855,0.014949999999999963,2.7352156917572024,2.6869532470703126,0.04826244468688978,1134.9661198860267
0,16,2.7705324093627928,2.6405955204010008,0.40895355900764463,27.698497259521485,0.29274,0.630110307945991,0.004221507830157001,0.024117186665534973,0.2748,0.2887,0.013900000000000023,2.7314561798095705,2.691491351699829,0.03996482810974156,1210.5372076620115
0,17,2.766356772003174,2.6367744606781005,0.40735224903106687,27.74425922668457,0.29455,0.594709586593928,0.0030531570303157594,0.0266914963722229,0.27485,0.2898,0.014950000000000019,2.7282808059692383,2.688807289123535,0.039473516845703216,1285.9663289140444
0,18,2.764046413040161,2.634578277359009,0.40684390641212465,27.757151000976563,0.29324,0.5612977409298878,0.0021974446427940626,0.02761806733906269,0.27475,0.2871,0.012350000000000028,2.726654155731201,2.686949349975586,0.03970480575561508,1361.5664150330122
0,19,2.760394447555542,2.6310185177612304,0.40640457912445066,27.77478328063965,0.29383,0.5297630323691376,0.0016754411465192884,0.029289081692695618,0.2757,0.2905,0.01479999999999998,2.7244804862976073,2.6851979675292967,0.03928251876831057,1436.8800625030417
0,20,2.7602529844665527,2.630793452606201,0.40671747388839724,27.78016077697754,0.29503,0.5,0.0015,0.03148343414068222,0.2758,0.2901,0.014300000000000035,2.722209407043457,2.6883670318603516,0.0338423751831054,1512.2825754230144
1,1,2.5536191246795656,2.4214264345550536,0.3788979939937592,37.46818690246582,0.3385,1.5,0.02982455885348071,0.013901853002607822,0.28175,0.3356,0.05385000000000001,3.168925732421875,2.4170249744415284,0.7519007579803465,1588.994273325021
1,2,2.4040097331237793,2.309381689453125,0.3531325305843353,6.344912493438721,0.36249,1.4157273236789423,0.02930255535720594,0.01336478628218174,0.3088,0.3475,0.03869999999999996,2.771445553588867,2.3729281784057616,0.3985173751831055,1664.839751401043
1,3,2.359748646774292,2.2712468016052245,0.34350841005325317,2.624744620513916,0.3716,1.3361892366740935,0.028446842969684243,0.012985415756702423,0.3244,0.3517,0.02729999999999999,2.589680976104736,2.356238703918457,0.233442272186279,1740.6498768310412
1,4,2.335124739303589,2.248799285583496,0.3382040699100494,1.7744389607238769,0.37623,1.2611197413101487,0.027278492169843002,0.01260148175060749,0.33755,0.3472,0.009649999999999992,2.491816332244873,2.346403719139099,0.14541261310577402,1816.4466932660434
1,5,2.3166521410369874,2.231581446762085,0.3341286361312866,1.5385408813858032,0.37977,1.190267784135798,0.0258262716319083,0.01358058862388134,0.34715,0.35585,0.008699999999999986,2.432854482650757,2.3360634220123293,0.09679106063842768,1892.0674241490196
1,6,2.3042918880462646,2.220057388458252,0.3309706480979919,1.4918360266113282,0.38391,1.1233964163305585,0.024125939845167744,0.013762488961219788,0.3522,0.355,0.002799999999999969,2.3951606527328493,2.327128602218628,0.06803205051422134,1967.8833449010272
1,7,2.2943919902801513,2.210623708496094,0.32900606797218324,1.516761983947754,0.38494,1.0602820012814511,0.022219364621288543,0.013963114470243454,0.35465,0.3586,0.0039499999999999535,2.3686591644287107,2.314284267807007,0.054374896621703694,2043.6971155730425
1,8,2.2885108470916746,2.2051248849487304,0.327245161857605,1.574671301498413,0.3872,1.0007134666794277,0.020153492169843003,0.013314574025571346,0.35825,0.35665,0.0015999999999999903,2.3520510601043703,2.3162320262908938,0.03581903381347651,2119.4049359970377
1,9,2.282408232269287,2.199175189361572,0.3265706908607483,1.590368984375,0.38677,0.9444915986343616,0.017979191126823293,0.015027878805994987,0.3601,0.35385,0.006249999999999978,2.338146155548096,2.3171034126281738,0.02104274291992203,2195.388716277026
1,10,2.2771901972198485,2.1941916917419433,0.32538098229408263,1.6532615030670166,0.38752,0.8914283754479135,0.01575,0.015624104999005795,0.36165,0.3589,0.00275000000000003,2.32891250038147,2.31375853099823,0.015153969383240096,2270.957126719004
1,11,2.2724446334075927,2.1897105126953127,0.32415102244377136,1.6963712618255615,0.38934,0.8413463388162279,0.013520808873176714,0.014724950306117535,0.3627,0.359,0.0037000000000000366,2.322140718650818,2.3151918003082277,0.006948918342590371,2346.7620046680095
1,12,2.2693749555206297,2.186784769515991,0.3234581040287018,1.7256587580490113,0.38918,0.7940780003595833,0.011346507830157,0.01638445258140564,0.36335,0.36275,0.0005999999999999894,2.316859087371826,2.309064157867432,0.007794929504394421,2422.4638016870013
1,13,2.26511952293396,2.182607086715698,0.32296957521438596,1.770041872444153,0.39056,0.749465281494266,0.009280635378711459,0.016985634341835976,0.3638,0.35825,0.005549999999999999,2.312793574714661,2.3052288740158082,0.007564700698852622,2498.1959112230106
1,14,2.2620109232330323,2.179751880340576,0.3219433618736267,1.7732064056777954,0.39202,0.7073589847734414,0.00737406015483226,0.018590940162539482,0.3644,0.35415,0.010249999999999981,2.3096361585617067,2.307306321334839,0.002329837226867859,2574.01901792601
1,15,2.259683815155029,2.1774593201446533,0.3217911340141296,1.7767052906417846,0.39069,0.6676182949290386,0.005673728368091699,0.02008742094039917,0.36395,0.36095,0.0030000000000000027,2.3070329740524294,2.3038378852844237,0.0031950887680056717,2649.4862973890267
1,16,2.2573543313598634,2.175253067321777,0.32127207586288453,1.7832442888641358,0.39069,0.630110307945991,0.004221507830157001,0.019174136221408844,0.3645,0.36045,0.004049999999999998,2.3049789304733275,2.3036037796020508,0.001375150871276709,2725.3054922490264
