block,epoch,train_loss,train_task_loss,train_code_loss,train_constraint_loss,train_hard_acc,temperature,next_learning_rate,unclipped_gradient_l2_max,validation_soft_acc,validation_hard_acc,validation_acc_gap,validation_soft_loss,validation_hard_loss,validation_loss_gap,elapsed_seconds
0,11,2.6886569441223145,2.5563805645751954,0.41342034924507143,28.921287450561522,0.30424,0.8413463388162279,0.013520808873176714,0.020491234958171844,0.28845,0.2918,0.0033500000000000196,2.682620693206787,2.647287004852295,0.03533368835449213,1624.8473109860206
0,12,2.6810711737823487,2.549012264175415,0.4126692063808441,28.89160453491211,0.30637,0.7940780003595833,0.011346507830157,0.021546371281147003,0.29,0.29415,0.0041500000000000425,2.6731056953430175,2.638432911682129,0.03467278366088866,1772.413025085989
0,13,2.672864278945923,2.5410462059783936,0.411117557849884,29.03867827819824,0.30761,0.749465281494266,0.009280635378711459,0.022801533341407776,0.29045,0.2951,0.0046499999999999875,2.667779932785034,2.635289066696167,0.032490866088866976,1920.1719924100325
0,14,2.665752286376953,2.534082082748413,0.4101764931583404,29.126081291503905,0.30885,0.7073589847734414,0.00737406015483226,0.024944594129920006,0.28975,0.29645,0.006699999999999984,2.663635495376587,2.6362983573913574,0.02733713798522963,2067.606424216996
0,15,2.6587922261047363,2.5272499348449706,0.40933253698349,29.209160499877928,0.3115,0.6676182949290386,0.005673728368091699,0.025563836097717285,0.2902,0.29465,0.0044500000000000095,2.6590537506103518,2.632135354614258,0.026918395996093913,2215.1985494429828
0,16,2.654346522903442,2.5229399266815187,0.4088050228500366,29.20534973083496,0.31029,0.630110307945991,0.004221507830157001,0.026060044765472412,0.28995,0.29065,0.0007000000000000339,2.655377438735962,2.6350101104736328,0.02036732826232912,2362.6041260359925
0,17,2.6469961950683594,2.5159053427124025,0.40757652336120603,29.196718261108398,0.3124,0.594709586593928,0.0030531570303157594,0.02807723358273506,0.28965,0.29395,0.0042999999999999705,2.6520959335327148,2.6274017539978027,0.024694179534912042,2509.965655593027
0,18,2.6406008058929444,2.5097226110839843,0.40667330660820006,29.209866427612305,0.31436,0.5612977409298878,0.0021974446427940626,0.02987600304186344,0.29005,0.2939,0.00385000000000002,2.6495408729553223,2.625003381347656,0.024537491607666162,2657.760904089024
1,1,2.5021806788635255,2.3283098278045653,0.38694738251686095,77.13400395751952,0.35366,1.5,0.02982455885348071,0.014240981079638004,0.3064,0.34705,0.04065000000000002,3.1915284496307375,2.360954206085205,0.8305742435455326,2806.8058283120045
1,2,2.2902663398742678,2.1887524390411377,0.36039980520248416,11.41395029373169,0.38428,1.4157273236789423,0.02930255535720594,0.013758751563727856,0.3366,0.3537,0.017100000000000004,2.790965628814697,2.3257549579620362,0.4652106708526609,2954.861388579011
1,3,2.223694155578613,2.1321556061172484,0.34968740221977235,4.116698171157837,0.39719,1.3361892366740935,0.028446842969684243,0.012962453998625278,0.34905,0.36205,0.012999999999999956,2.561659646987915,2.295132069206238,0.2665275777816771,3102.910150971031
1,4,2.184576286697388,2.0966662802124025,0.3430053495788574,2.158673733673096,0.40626,1.2611197413101487,0.027278492169843002,0.013293101452291012,0.35575,0.36505,0.009299999999999975,2.440978829956055,2.280357453727722,0.16062137622833284,3251.062441061018
1,5,2.161573366470337,2.075098670806885,0.33979193705558774,1.5267084199523926,0.41002,1.190267784135798,0.0258262716319083,0.013552280142903328,0.36,0.3639,0.0039000000000000146,2.367163041305542,2.268742301750183,0.09842073955535868,3399.0821420050343
1,6,2.1437932075881956,2.0582242657089234,0.33706956066131594,1.3015506352615356,0.41431,1.1233964163305585,0.024125939845167744,0.013183647766709328,0.3632,0.36655,0.003349999999999964,2.326850983428955,2.2647120388031006,0.06213894462585445,3546.8625065439846
1,7,2.1304069284820555,2.0454743701934817,0.3348470498085022,1.2207918243026734,0.4173,1.0602820012814511,0.022219364621288543,0.014103740453720093,0.3677,0.37065,0.0029499999999999527,2.2962752906799317,2.255029774284363,0.04124551639556895,3694.8915616570157
1,8,2.1200052167510988,2.0354479376983643,0.3333035344219208,1.2313992469787598,0.41882,1.0007134666794277,0.020153492169843003,0.014956293627619743,0.3708,0.36455,0.006250000000000033,2.2767732723236085,2.2569239416122437,0.019849330711364743,3843.3089918920305
1,9,2.1114372466278075,2.027288002700806,0.33157050040245056,1.2566236219024658,0.42113,0.9444915986343616,0.017979191126823293,0.015239378437399864,0.371,0.3693,0.0016999999999999793,2.265477039146423,2.2469411962509156,0.01853584289550758,3991.172903511033
1,10,2.102367430419922,2.0185468173599244,0.3301458759880066,1.284146933364868,0.42288,0.8914283754479135,0.01575,0.014121858403086662,0.3738,0.3674,0.006400000000000017,2.255750454902649,2.2456755044937133,0.010074950408935468,4138.964313973032
1,11,2.096025120391846,2.0123746002197267,0.3293738802719116,1.307048793411255,0.42598,0.8413463388162279,0.013520808873176714,0.016481678932905197,0.374,0.37065,0.0033500000000000196,2.24766756439209,2.245363334274292,0.0023042301177977897,4286.945859520987
1,12,2.0900927374267577,2.006513964767456,0.3289347049331665,1.3451035918045045,0.42717,0.7940780003595833,0.011346507830157,0.016818242147564888,0.37585,0.37145,0.004400000000000015,2.2429888980865478,2.244520662689209,0.0015317646026611342,4434.934944217035
1,13,2.0839193588256837,2.0005937185668947,0.3278172845840454,1.3713165517807007,0.42757,0.749465281494266,0.009280635378711459,0.01660994626581669,0.3761,0.37425,0.0018499999999999628,2.2392598808288575,2.242300841522217,0.0030409606933594624,4582.740114841028
1,14,2.0796046522521974,1.9964629425048828,0.3270290841007233,1.384444888381958,0.42942,0.7073589847734414,0.00737406015483226,0.018130647018551826,0.3776,0.3745,0.0030999999999999917,2.236247229003906,2.2455350204467774,0.009287791442871285,4730.528396996029
1,15,2.075238351211548,1.992198811264038,0.3265742461109161,1.3959698671722411,0.42921,0.6676182949290386,0.005673728368091699,0.019231433048844337,0.3771,0.37015,0.006950000000000012,2.2333803224563598,2.241408730697632,0.008028408241272267,4878.435296120995
1,16,2.0727427617645264,1.9899111656188966,0.32570920574188233,1.4042954843139648,0.42967,0.630110307945991,0.004221507830157001,0.01992512308061123,0.37735,0.37425,0.0030999999999999917,2.2318123447418214,2.2377425506591795,0.005930205917358045,5026.598976239038
1,17,2.0670702463531496,1.9843435556030273,0.32523915847778323,1.416894645881653,0.43235,0.594709586593928,0.0030531570303157594,0.02199506014585495,0.37685,0.3703,0.00655,2.230230657577515,2.2388422151565552,0.008611557579040419,5174.397682588024
1,18,2.0646359032821655,1.9820430349731446,0.3246881389904022,1.4208251522827149,0.4318,0.5612977409298878,0.0021974446427940626,0.021987317129969597,0.3781,0.3712,0.006900000000000017,2.2290031951904297,2.235560825920105,0.006557630729675523,5322.253463903035
